recommender,prolificPID,recID,movieTitle,shouldWatch,order,sentence,classification
gpt-3.5-turbo,6165d25922529904e5d7267d,0,The Martian,TRUE,5,"Overall, The Martian is a well-made and entertaining movie that should appeal to someone with these movie preferences.",Ev
gpt-3.5-turbo,6165d25922529904e5d7267d,1,The Shawshank Redemption,TRUE,0,The Shawshank Redemption is a must-watch movie for anyone who loves a good story.,Ev
gpt-3.5-turbo,6165d25922529904e5d7267d,1,The Shawshank Redemption,TRUE,1,"It's a powerful and emotional tale of hope, friendship, and redemption that will leave you feeling inspired.",Ev
gpt-3.5-turbo,6165d25922529904e5d7267d,1,The Shawshank Redemption,TRUE,2,"The film is beautifully shot and features outstanding performances from its cast, including Tim Robbins and Morgan Freeman.",Ev
gpt-3.5-turbo,6165d25922529904e5d7267d,1,The Shawshank Redemption,TRUE,3,The story is gripping and will keep you on the edge of your seat until the very end.,Ev
gpt-3.5-turbo,6165d25922529904e5d7267d,1,The Shawshank Redemption,TRUE,4,"If you're looking for a movie that will make you think, feel, and appreciate the power of the human spirit, then The Shawshank Redemption is definitely worth watching.",Ev
random-imdb,6165d25922529904e5d7267d,3,Shaun of the Dead,TRUE,0,Shaun of the Dead is a horror-comedy movie that tells the story of a man who tries to save his friends and family from a zombie apocalypse.,NA
random-imdb,6165d25922529904e5d7267d,3,Shaun of the Dead,TRUE,1,"If you enjoyed Bridesmaids, you might appreciate the humor in Shaun of the Dead.",Sim
random-imdb,6165d25922529904e5d7267d,3,Shaun of the Dead,TRUE,2,"Additionally, if you disliked Fifty Shades of Grey and John Wick, you might appreciate the unique blend of horror and comedy in Shaun of the Dead.",Sim
random-imdb,6165d25922529904e5d7267d,3,Shaun of the Dead,TRUE,3,"The movie has received critical acclaim for its clever writing, strong performances, and effective blend of genres.",Au
random-imdb,6165d25922529904e5d7267d,3,Shaun of the Dead,TRUE,4,"Overall, if you're looking for a fun and entertaining movie that offers a fresh take on the zombie genre, Shaun of the Dead is definitely worth checking out.",Ev
gpt-3.5-turbo,6165d25922529904e5d7267d,4,Twilight,FALSE,0,Twilight is a movie that may not be suitable for everyone.,NA
gpt-3.5-turbo,6165d25922529904e5d7267d,4,Twilight,FALSE,1,"The movie is known for its cheesy dialogue, poor acting, and lack of plot development.",Ev
gpt-3.5-turbo,6165d25922529904e5d7267d,4,Twilight,FALSE,2,"The story revolves around a teenage girl who falls in love with a vampire, which may not appeal to everyone's taste.",Ev
gpt-3.5-turbo,6165d25922529904e5d7267d,4,Twilight,FALSE,3,"Additionally, the movie has been criticized for promoting unhealthy relationships and toxic masculinity.",Ev
gpt-3.5-turbo,6165d25922529904e5d7267d,4,Twilight,FALSE,4,"Overall, if you are looking for a well-written and well-acted movie, Twilight may not be the best choice for you.",Cr
gpt-3.5-turbo,6165d25922529904e5d7267d,5,Transformers: Age of Extinction,FALSE,0,"Someone with these movie preferences should not watch Transformers: Age of Extinction because it is an action-packed movie with a lot of violence and explosions, which may not be appealing to someone who enjoyed movies like Treasure Planet and Forrest Gump.",Comp
gpt-3.5-turbo,6165d25922529904e5d7267d,5,Transformers: Age of Extinction,FALSE,1,"Additionally, the movie has been criticized for its weak plot and character development, which may not be satisfying for someone who enjoyed movies like Bridesmaids.",Comp
gpt-3.5-turbo,6165d25922529904e5d7267d,5,Transformers: Age of Extinction,FALSE,2,"Finally, someone who disliked movies like John Wick and Fifty Shades of Grey may not enjoy the intense and sometimes graphic nature of the action scenes and the romantic subplot in Transformers: Age of Extinction.",Comp
random-imdb,60dcb953677e49a70004a4da,0,Mary Poppins,TRUE,0,Mary Poppins is a classic musical movie that tells the story of a magical nanny who brings joy and happiness to a family in need.,NA
random-imdb,60dcb953677e49a70004a4da,0,Mary Poppins,TRUE,1,"Although it may seem different from the movies you mentioned, it shares some similarities.",Sim
random-imdb,60dcb953677e49a70004a4da,0,Mary Poppins,TRUE,2,"Like The First Time and Twilight, Mary Poppins has a touch of fantasy and magic that can transport you to a different world.",An
random-imdb,60dcb953677e49a70004a4da,0,Mary Poppins,TRUE,3,"Also, the themes of family and love are present in all the movies you mentioned, and Mary Poppins is no exception.",Sim
random-imdb,60dcb953677e49a70004a4da,0,Mary Poppins,TRUE,4,It teaches valuable lessons about the importance of family and the power of love and kindness.,NA
random-imdb,60dcb953677e49a70004a4da,0,Mary Poppins,TRUE,5,"Even if you didn't enjoy All My Life, Aka Ana, or The Players, Mary Poppins is a timeless classic that has been loved by generations and may surprise you with its charm and heartwarming story.",Po
gpt-3.5-turbo,60dcb953677e49a70004a4da,1,The Notebook,TRUE,0,The Notebook is a romantic drama film that tells the story of a young couple who fall in love during the 1940s.,NA
gpt-3.5-turbo,60dcb953677e49a70004a4da,1,The Notebook,TRUE,1,"Although it may not seem like it fits the preferences of someone who enjoys action and crime movies like Den of Thieves, it does have elements of romance and drama that may appeal to fans of Twilight and The First Time.",Comp
gpt-3.5-turbo,60dcb953677e49a70004a4da,1,The Notebook,TRUE,2,"Additionally, the dislike for movies like All My Life, Aka Ana, and The Players may indicate a preference for movies that are not overly sentimental or predictable, which The Notebook avoids by presenting a complex and emotional story.",Sg
gpt-3.5-turbo,60dcb953677e49a70004a4da,1,The Notebook,TRUE,3,"Overall, The Notebook may be worth watching for those who enjoy romantic dramas with well-developed characters and a compelling storyline.",Ev
gpt-3.5-turbo,60dcb953677e49a70004a4da,2,The Fault in Our Stars,TRUE,0,"The Fault in Our Stars is a heart-wrenching yet beautiful movie that explores the themes of love, loss, and mortality.",NA
gpt-3.5-turbo,60dcb953677e49a70004a4da,2,The Fault in Our Stars,TRUE,1,"It tells the story of two teenagers, Hazel and Gus, who fall in love while battling cancer.",NA
gpt-3.5-turbo,60dcb953677e49a70004a4da,2,The Fault in Our Stars,TRUE,2,The movie is a poignant reminder of the fragility of life and the importance of cherishing every moment.,Ev
gpt-3.5-turbo,60dcb953677e49a70004a4da,2,The Fault in Our Stars,TRUE,3,It is a must-watch for anyone who enjoys emotional and thought-provoking films that leave a lasting impact.,Ev
gpt-3.5-turbo,60dcb953677e49a70004a4da,2,The Fault in Our Stars,TRUE,4,"The performances by Shailene Woodley and Ansel Elgort are exceptional, and the movie's soundtrack is equally moving.",Ev
gpt-3.5-turbo,60dcb953677e49a70004a4da,2,The Fault in Our Stars,TRUE,5,"Overall, The Fault in Our Stars is a touching and unforgettable movie that will leave you with a newfound appreciation for life.",Ev
random-imdb,60dcb953677e49a70004a4da,3,Dead Man,TRUE,0,Dead Man is a unique and unconventional Western film that stands out from the typical genre.,NA
random-imdb,60dcb953677e49a70004a4da,3,Dead Man,TRUE,1,"It features stunning black and white cinematography, a haunting score by Neil Young, and a standout performance by Johnny Depp.",NA
random-imdb,60dcb953677e49a70004a4da,3,Dead Man,TRUE,2,"The film is a slow burn that explores themes of life, death, and spirituality.",NA
random-imdb,60dcb953677e49a70004a4da,3,Dead Man,TRUE,3,It's a must-watch for fans of indie cinema and those looking for something different from the usual Hollywood fare.,Ev
random-imdb,60dcb953677e49a70004a4da,3,Dead Man,TRUE,4,"If you're in the mood for a thought-provoking and visually stunning film, Dead Man is definitely worth checking out.",Ev
gpt-3.5-turbo,60dcb953677e49a70004a4da,4,The Roommate,FALSE,0,"I would not recommend watching the movie ""The Roommate"" because it is a predictable and cliché thriller that fails to deliver any real scares or suspense.",Ev
gpt-3.5-turbo,60dcb953677e49a70004a4da,4,The Roommate,FALSE,1,"The plot is formulaic and the characters are one-dimensional, making it difficult to become invested in the story.",Ev
gpt-3.5-turbo,60dcb953677e49a70004a4da,4,The Roommate,FALSE,2,"Additionally, the acting is subpar and the dialogue is often cringe-worthy.",Ev
gpt-3.5-turbo,60dcb953677e49a70004a4da,4,The Roommate,FALSE,3,"Overall, there are much better options for those looking for a thrilling and suspenseful movie experience.",Ev
gpt-3.5-turbo,60dcb953677e49a70004a4da,5,The Last Airbender,FALSE,0,"Someone with the movie preferences of liking The First Time, Twilight, and Den of Thieves, and disliking All My Life, Aka Ana, and The Players, should not watch The Last Airbender because it has received negative reviews from both critics and audiences.",Ev
gpt-3.5-turbo,60dcb953677e49a70004a4da,5,The Last Airbender,FALSE,1,"The Last Airbender is known for its poor acting, weak storyline, and lack of character development.",NA
gpt-3.5-turbo,60dcb953677e49a70004a4da,5,The Last Airbender,FALSE,2,It is also criticized for its poor adaptation of the beloved animated series it was based on.,NA
gpt-3.5-turbo,60dcb953677e49a70004a4da,5,The Last Airbender,FALSE,3,"Given the person's movie preferences, it is unlikely that they would enjoy a movie with these flaws.",Ev
gpt-3.5-turbo,60dcb953677e49a70004a4da,5,The Last Airbender,FALSE,4,"Instead, they may enjoy movies with strong character development, engaging storylines, and good acting.",Ev
gpt-3.5-turbo,60dcb953677e49a70004a4da,5,The Last Airbender,FALSE,5,"Some recommendations could be The Hunger Games, The Maze Runner, or The Fault in Our Stars.",NA
gpt-3.5-turbo,5fdebabfb5d1fc684adaa1f9,0,The Godfather,TRUE,0,"The Godfather is a cinematic masterpiece that should be watched by anyone who appreciates great storytelling, acting, and direction.",Ev
gpt-3.5-turbo,5fdebabfb5d1fc684adaa1f9,0,The Godfather,TRUE,1,The film is a gripping portrayal of the Corleone family's rise to power in the world of organized crime.,NA
gpt-3.5-turbo,5fdebabfb5d1fc684adaa1f9,0,The Godfather,TRUE,2,"The characters are complex and well-developed, and the plot is full of twists and turns that keep you on the edge of your seat.",NA
gpt-3.5-turbo,5fdebabfb5d1fc684adaa1f9,0,The Godfather,TRUE,3,"The film also features iconic performances by Marlon Brando and Al Pacino, as well as stunning cinematography and a memorable score.",NA
gpt-3.5-turbo,5fdebabfb5d1fc684adaa1f9,0,The Godfather,TRUE,4,"If you're a fan of crime dramas or just great movies in general, The Godfather is a must-see.",Ev
random-imdb,5fdebabfb5d1fc684adaa1f9,1,A Fistful of Dollars,TRUE,0,"A Fistful of Dollars is a classic Western film that is worth watching for its iconic cinematography, gripping storyline, and memorable performances.",Ev
random-imdb,5fdebabfb5d1fc684adaa1f9,1,A Fistful of Dollars,TRUE,1,"Starring Clint Eastwood as the mysterious stranger who arrives in a small town torn apart by two rival gangs, the movie is a masterclass in tension and suspense.",Ev
random-imdb,5fdebabfb5d1fc684adaa1f9,1,A Fistful of Dollars,TRUE,2,"With its stunning visuals, unforgettable soundtrack, and thrilling action sequences, A Fistful of Dollars is a must-see for fans of the genre and anyone who appreciates great filmmaking.",Ev
gpt-3.5-turbo,5fdebabfb5d1fc684adaa1f9,2,The Grand Budapest Hotel,TRUE,0,The Grand Budapest Hotel is a quirky and visually stunning film that tells the story of a legendary concierge and his loyal lobby boy as they navigate a series of misadventures in a fictional European country.,NA
gpt-3.5-turbo,5fdebabfb5d1fc684adaa1f9,2,The Grand Budapest Hotel,TRUE,1,"While it may not seem like an obvious choice for someone who enjoys serious dramas like The Shawshank Redemption and There Will Be Blood, or dislikes action-packed films like American Sniper and The Revenant, The Grand Budapest Hotel offers a unique blend of humor, heart, and style that is sure to captivate any viewer.",Comp
gpt-3.5-turbo,5fdebabfb5d1fc684adaa1f9,2,The Grand Budapest Hotel,TRUE,2,"With its charming characters, intricate plot, and whimsical setting, this film is a must-see for anyone who appreciates the art of cinema.",Ev
random-imdb,5fdebabfb5d1fc684adaa1f9,3,Hidden Figures,TRUE,0,Hidden Figures is a must-watch movie for someone who enjoys inspiring stories about overcoming obstacles.,Ev
random-imdb,5fdebabfb5d1fc684adaa1f9,3,Hidden Figures,TRUE,1,The movie tells the true story of three African-American women who worked at NASA during the 1960s and played a crucial role in the success of the space program.,NA
random-imdb,5fdebabfb5d1fc684adaa1f9,3,Hidden Figures,TRUE,2,"The movie has a strong message of perseverance and determination, which aligns with the themes of The Shawshank Redemption and Life Is Beautiful.",Comp
random-imdb,5fdebabfb5d1fc684adaa1f9,3,Hidden Figures,TRUE,3,"Additionally, Hidden Figures has a historical aspect to it, which may appeal to someone who enjoyed There Will Be Blood.",Comp
random-imdb,5fdebabfb5d1fc684adaa1f9,3,Hidden Figures,TRUE,4,"Despite being a different genre, Hidden Figures shares similar themes and values with the movies that the person disliked, such as Inferno, American Sniper, and The Revenant, which may make it a refreshing change of pace.",Sim
gpt-3.5-turbo,5fdebabfb5d1fc684adaa1f9,4,Transformers: Age of Extinction,FALSE,0,I would not recommend watching Transformers: Age of Extinction because it received negative reviews from both critics and audiences.,Ev
gpt-3.5-turbo,5fdebabfb5d1fc684adaa1f9,4,Transformers: Age of Extinction,FALSE,1,"The movie is known for its convoluted plot, excessive runtime, and lack of character development.",NA
gpt-3.5-turbo,5fdebabfb5d1fc684adaa1f9,4,Transformers: Age of Extinction,FALSE,2,"Additionally, the film relies heavily on special effects and action sequences, which can become tiresome and repetitive.",Ev
gpt-3.5-turbo,5fdebabfb5d1fc684adaa1f9,4,Transformers: Age of Extinction,FALSE,3,"Overall, there are better options for action and sci-fi movies that offer more engaging storytelling and memorable characters.",Comp
gpt-3.5-turbo,5fdebabfb5d1fc684adaa1f9,5,Fifty Shades of Grey,FALSE,0,"Someone with the movie preferences of enjoying The Shawshank Redemption, There Will Be Blood, and Life Is Beautiful, and disliking Inferno, American Sniper, and The Revenant, should not watch Fifty Shades of Grey.",Cr
gpt-3.5-turbo,5fdebabfb5d1fc684adaa1f9,5,Fifty Shades of Grey,FALSE,1,"This movie is a romantic drama that focuses on BDSM relationships, which may not align with the person's interests.",Cr
gpt-3.5-turbo,5fdebabfb5d1fc684adaa1f9,5,Fifty Shades of Grey,FALSE,2,"Additionally, the movie has received mixed reviews and may not be enjoyable for someone who prefers critically acclaimed movies.",Ev
